Date,Content,Video title,Video publish time,Duration,Views from playlist
2024-05-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-05-31,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,1
2024-06-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,1
2024-06-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,1
2024-06-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-06-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-28,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-29,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-30,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-07-31,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-01,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-02,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-03,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-04,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-05,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-06,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-07,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-08,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-09,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-10,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-11,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-12,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-13,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-14,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-15,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-16,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-17,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-18,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-19,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-20,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-21,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-22,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-23,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-24,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-25,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-26,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
2024-08-27,DkSkp5svRY4,CRRESS Session3: Should teaching reproducibility be a part of undergraduate education or curriculum?,"Dec 4, 2022",4610,0
